id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;nama_kabupaten_kota;kelompok_pengeluaran;kode_bulan;bulan;inflasi;satuan;tahun;Cluster
1109;32;JAWA BARAT;3204;KABUPATEN BANDUNG;PENDIDIKAN;11;NOVEMBER;2.85;PERSEN;2024;5
1110;32;JAWA BARAT;3204;KABUPATEN BANDUNG;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;11;NOVEMBER;3.18;PERSEN;2024;5
1111;32;JAWA BARAT;3204;KABUPATEN BANDUNG;PERAWATAN PRIBADI DA JASA LAINNYA;11;NOVEMBER;6.27;PERSEN;2024;5
1112;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;MAKANAN, MINUMAN DAN TEMBAKAU;11;NOVEMBER;1.89;PERSEN;2024;5
1113;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;PAKAIAN DAN ALAS KAKI;11;NOVEMBER;2.75;PERSEN;2024;5
1114;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;11;NOVEMBER;0.53;PERSEN;2024;5
1115;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;11;NOVEMBER;-0.31;PERSEN;2024;5
1116;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;KESEHATAN;11;NOVEMBER;4.34;PERSEN;2024;5
1117;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;TRANSPORTASI;11;NOVEMBER;-0.18;PERSEN;2024;5
1118;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;11;NOVEMBER;-0.33;PERSEN;2024;5
1119;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;REKREASI, OLAHRAGA DAN BUDAYA;11;NOVEMBER;1.57;PERSEN;2024;5
1120;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;PENDIDIKAN;11;NOVEMBER;1.34;PERSEN;2024;5
1121;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;11;NOVEMBER;2.01;PERSEN;2024;5
1122;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;PERAWATAN PRIBADI DA JASA LAINNYA;11;NOVEMBER;6.71;PERSEN;2024;5
1123;32;JAWA BARAT;3213;KABUPATEN SUBANG;MAKANAN, MINUMAN DAN TEMBAKAU;11;NOVEMBER;0.01;PERSEN;2024;5
1124;32;JAWA BARAT;3213;KABUPATEN SUBANG;PAKAIAN DAN ALAS KAKI;11;NOVEMBER;-0.79;PERSEN;2024;5
1125;32;JAWA BARAT;3213;KABUPATEN SUBANG;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;11;NOVEMBER;2.19;PERSEN;2024;5
1126;32;JAWA BARAT;3213;KABUPATEN SUBANG;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;11;NOVEMBER;1.63;PERSEN;2024;5
1127;32;JAWA BARAT;3213;KABUPATEN SUBANG;KESEHATAN;11;NOVEMBER;1.95;PERSEN;2024;5
1128;32;JAWA BARAT;3213;KABUPATEN SUBANG;TRANSPORTASI;11;NOVEMBER;0.48;PERSEN;2024;5
1129;32;JAWA BARAT;3213;KABUPATEN SUBANG;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;11;NOVEMBER;-0.7;PERSEN;2024;5
1130;32;JAWA BARAT;3213;KABUPATEN SUBANG;REKREASI, OLAHRAGA DAN BUDAYA;11;NOVEMBER;0.12;PERSEN;2024;5
1131;32;JAWA BARAT;3213;KABUPATEN SUBANG;PENDIDIKAN;11;NOVEMBER;0.67;PERSEN;2024;5
1132;32;JAWA BARAT;3213;KABUPATEN SUBANG;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;11;NOVEMBER;2.05;PERSEN;2024;5
1133;32;JAWA BARAT;3213;KABUPATEN SUBANG;PERAWATAN PRIBADI DA JASA LAINNYA;11;NOVEMBER;11.39;PERSEN;2024;4
1134;32;JAWA BARAT;3271;KOTA BOGOR;MAKANAN, MINUMAN DAN TEMBAKAU;11;NOVEMBER;1.42;PERSEN;2024;0
1135;32;JAWA BARAT;3271;KOTA BOGOR;PAKAIAN DAN ALAS KAKI;11;NOVEMBER;1.56;PERSEN;2024;0
1136;32;JAWA BARAT;3271;KOTA BOGOR;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;11;NOVEMBER;0.38;PERSEN;2024;0
1137;32;JAWA BARAT;3271;KOTA BOGOR;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;11;NOVEMBER;0.49;PERSEN;2024;0
1138;32;JAWA BARAT;3271;KOTA BOGOR;KESEHATAN;11;NOVEMBER;2.0;PERSEN;2024;0
1139;32;JAWA BARAT;3271;KOTA BOGOR;TRANSPORTASI;11;NOVEMBER;0.7;PERSEN;2024;0
1140;32;JAWA BARAT;3271;KOTA BOGOR;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;11;NOVEMBER;0.52;PERSEN;2024;0
1141;32;JAWA BARAT;3271;KOTA BOGOR;REKREASI, OLAHRAGA DAN BUDAYA;11;NOVEMBER;1.58;PERSEN;2024;0
1142;32;JAWA BARAT;3271;KOTA BOGOR;PENDIDIKAN;11;NOVEMBER;4.59;PERSEN;2024;0
1143;32;JAWA BARAT;3271;KOTA BOGOR;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;11;NOVEMBER;0.92;PERSEN;2024;0
1144;32;JAWA BARAT;3271;KOTA BOGOR;PERAWATAN PRIBADI DA JASA LAINNYA;11;NOVEMBER;8.44;PERSEN;2024;0
1145;32;JAWA BARAT;3272;KOTA SUKABUMI;MAKANAN, MINUMAN DAN TEMBAKAU;11;NOVEMBER;1.75;PERSEN;2024;0
1146;32;JAWA BARAT;3272;KOTA SUKABUMI;PAKAIAN DAN ALAS KAKI;11;NOVEMBER;1.13;PERSEN;2024;0
1147;32;JAWA BARAT;3272;KOTA SUKABUMI;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;11;NOVEMBER;0.35;PERSEN;2024;0
1148;32;JAWA BARAT;3272;KOTA SUKABUMI;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;11;NOVEMBER;0.42;PERSEN;2024;0
1149;32;JAWA BARAT;3272;KOTA SUKABUMI;KESEHATAN;11;NOVEMBER;5.84;PERSEN;2024;0
1150;32;JAWA BARAT;3272;KOTA SUKABUMI;TRANSPORTASI;11;NOVEMBER;-0.5;PERSEN;2024;0
1151;32;JAWA BARAT;3272;KOTA SUKABUMI;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;11;NOVEMBER;-1.13;PERSEN;2024;0
1152;32;JAWA BARAT;3272;KOTA SUKABUMI;REKREASI, OLAHRAGA DAN BUDAYA;11;NOVEMBER;3.39;PERSEN;2024;0
1153;32;JAWA BARAT;3272;KOTA SUKABUMI;PENDIDIKAN;11;NOVEMBER;4.41;PERSEN;2024;0
1154;32;JAWA BARAT;3272;KOTA SUKABUMI;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;11;NOVEMBER;3.26;PERSEN;2024;0
1155;32;JAWA BARAT;3272;KOTA SUKABUMI;PERAWATAN PRIBADI DA JASA LAINNYA;11;NOVEMBER;9.52;PERSEN;2024;0
1156;32;JAWA BARAT;3273;KOTA BANDUNG;MAKANAN, MINUMAN DAN TEMBAKAU;11;NOVEMBER;2.46;PERSEN;2024;0
1157;32;JAWA BARAT;3273;KOTA BANDUNG;PAKAIAN DAN ALAS KAKI;11;NOVEMBER;1.67;PERSEN;2024;0
1158;32;JAWA BARAT;3273;KOTA BANDUNG;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;11;NOVEMBER;0.39;PERSEN;2024;0
1159;32;JAWA BARAT;3273;KOTA BANDUNG;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;11;NOVEMBER;-0.5;PERSEN;2024;0
1160;32;JAWA BARAT;3273;KOTA BANDUNG;KESEHATAN;11;NOVEMBER;3.82;PERSEN;2024;0
1161;32;JAWA BARAT;3273;KOTA BANDUNG;TRANSPORTASI;11;NOVEMBER;-1.08;PERSEN;2024;0
1162;32;JAWA BARAT;3273;KOTA BANDUNG;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;11;NOVEMBER;-0.2;PERSEN;2024;0
1163;32;JAWA BARAT;3273;KOTA BANDUNG;REKREASI, OLAHRAGA DAN BUDAYA;11;NOVEMBER;0.74;PERSEN;2024;0
1164;32;JAWA BARAT;3273;KOTA BANDUNG;PENDIDIKAN;11;NOVEMBER;0.93;PERSEN;2024;0
1165;32;JAWA BARAT;3273;KOTA BANDUNG;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;11;NOVEMBER;2.21;PERSEN;2024;0
1166;32;JAWA BARAT;3273;KOTA BANDUNG;PERAWATAN PRIBADI DA JASA LAINNYA;11;NOVEMBER;9.07;PERSEN;2024;0
1167;32;JAWA BARAT;3274;KOTA CIREBON;MAKANAN, MINUMAN DAN TEMBAKAU;11;NOVEMBER;0.56;PERSEN;2024;0
1168;32;JAWA BARAT;3274;KOTA CIREBON;PAKAIAN DAN ALAS KAKI;11;NOVEMBER;3.16;PERSEN;2024;0
1169;32;JAWA BARAT;3274;KOTA CIREBON;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;11;NOVEMBER;0.44;PERSEN;2024;0
1170;32;JAWA BARAT;3274;KOTA CIREBON;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;11;NOVEMBER;1.31;PERSEN;2024;0
1171;32;JAWA BARAT;3274;KOTA CIREBON;KESEHATAN;11;NOVEMBER;-0.04;PERSEN;2024;0
1172;32;JAWA BARAT;3274;KOTA CIREBON;TRANSPORTASI;11;NOVEMBER;0.05;PERSEN;2024;0
1173;32;JAWA BARAT;3274;KOTA CIREBON;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;11;NOVEMBER;-0.05;PERSEN;2024;0
1174;32;JAWA BARAT;3274;KOTA CIREBON;REKREASI, OLAHRAGA DAN BUDAYA;11;NOVEMBER;1.0;PERSEN;2024;0
1175;32;JAWA BARAT;3274;KOTA CIREBON;PENDIDIKAN;11;NOVEMBER;1.71;PERSEN;2024;0
1176;32;JAWA BARAT;3274;KOTA CIREBON;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;11;NOVEMBER;1.41;PERSEN;2024;0
1177;32;JAWA BARAT;3274;KOTA CIREBON;PERAWATAN PRIBADI DA JASA LAINNYA;11;NOVEMBER;2.76;PERSEN;2024;0
1178;32;JAWA BARAT;3275;KOTA BEKASI;MAKANAN, MINUMAN DAN TEMBAKAU;11;NOVEMBER;1.83;PERSEN;2024;0
1179;32;JAWA BARAT;3275;KOTA BEKASI;PAKAIAN DAN ALAS KAKI;11;NOVEMBER;1.03;PERSEN;2024;0
1180;32;JAWA BARAT;3275;KOTA BEKASI;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;11;NOVEMBER;-0.01;PERSEN;2024;0
1181;32;JAWA BARAT;3275;KOTA BEKASI;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;11;NOVEMBER;0.68;PERSEN;2024;0
1182;32;JAWA BARAT;3275;KOTA BEKASI;KESEHATAN;11;NOVEMBER;1.43;PERSEN;2024;0
1183;32;JAWA BARAT;3275;KOTA BEKASI;TRANSPORTASI;11;NOVEMBER;0.21;PERSEN;2024;0
1184;32;JAWA BARAT;3275;KOTA BEKASI;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;11;NOVEMBER;0.07;PERSEN;2024;0
1185;32;JAWA BARAT;3275;KOTA BEKASI;REKREASI, OLAHRAGA DAN BUDAYA;11;NOVEMBER;8.39;PERSEN;2024;0
1186;32;JAWA BARAT;3275;KOTA BEKASI;PENDIDIKAN;11;NOVEMBER;2.96;PERSEN;2024;0
1187;32;JAWA BARAT;3275;KOTA BEKASI;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;11;NOVEMBER;1.82;PERSEN;2024;0
1188;32;JAWA BARAT;3275;KOTA BEKASI;PERAWATAN PRIBADI DA JASA LAINNYA;11;NOVEMBER;13.49;PERSEN;2024;4
1189;32;JAWA BARAT;3276;KOTA DEPOK;MAKANAN, MINUMAN DAN TEMBAKAU;11;NOVEMBER;1.79;PERSEN;2024;0
1190;32;JAWA BARAT;3276;KOTA DEPOK;PAKAIAN DAN ALAS KAKI;11;NOVEMBER;0.12;PERSEN;2024;0
1191;32;JAWA BARAT;3276;KOTA DEPOK;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;11;NOVEMBER;0.96;PERSEN;2024;0
1192;32;JAWA BARAT;3276;KOTA DEPOK;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;11;NOVEMBER;2.01;PERSEN;2024;0
1193;32;JAWA BARAT;3276;KOTA DEPOK;KESEHATAN;11;NOVEMBER;2.45;PERSEN;2024;0
1194;32;JAWA BARAT;3276;KOTA DEPOK;TRANSPORTASI;11;NOVEMBER;0.48;PERSEN;2024;0
1195;32;JAWA BARAT;3276;KOTA DEPOK;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;11;NOVEMBER;-1.08;PERSEN;2024;0
1196;32;JAWA BARAT;3276;KOTA DEPOK;REKREASI, OLAHRAGA DAN BUDAYA;11;NOVEMBER;3.48;PERSEN;2024;0
1197;32;JAWA BARAT;3276;KOTA DEPOK;PENDIDIKAN;11;NOVEMBER;1.67;PERSEN;2024;0
1198;32;JAWA BARAT;3276;KOTA DEPOK;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;11;NOVEMBER;3.41;PERSEN;2024;0
1199;32;JAWA BARAT;3276;KOTA DEPOK;PERAWATAN PRIBADI DA JASA LAINNYA;11;NOVEMBER;10.54;PERSEN;2024;4
1200;32;JAWA BARAT;3278;KOTA TASIKMALAYA;MAKANAN, MINUMAN DAN TEMBAKAU;11;NOVEMBER;2.93;PERSEN;2024;0
1201;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PAKAIAN DAN ALAS KAKI;11;NOVEMBER;0.74;PERSEN;2024;0
1202;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;11;NOVEMBER;-0.33;PERSEN;2024;0
1203;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;11;NOVEMBER;0.25;PERSEN;2024;0
1204;32;JAWA BARAT;3278;KOTA TASIKMALAYA;KESEHATAN;11;NOVEMBER;1.12;PERSEN;2024;0
1205;32;JAWA BARAT;3278;KOTA TASIKMALAYA;TRANSPORTASI;11;NOVEMBER;0.97;PERSEN;2024;0
1206;32;JAWA BARAT;3278;KOTA TASIKMALAYA;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;11;NOVEMBER;-0.44;PERSEN;2024;0
1207;32;JAWA BARAT;3278;KOTA TASIKMALAYA;REKREASI, OLAHRAGA DAN BUDAYA;11;NOVEMBER;3.36;PERSEN;2024;0
1208;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PENDIDIKAN;11;NOVEMBER;2.48;PERSEN;2024;0
1209;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;11;NOVEMBER;0.37;PERSEN;2024;0
1210;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PERAWATAN PRIBADI DA JASA LAINNYA;11;NOVEMBER;7.67;PERSEN;2024;0
1211;32;JAWA BARAT;3204;KABUPATEN BANDUNG;MAKANAN, MINUMAN DAN TEMBAKAU;12;DESEMBER;1.36;PERSEN;2024;5
1212;32;JAWA BARAT;3204;KABUPATEN BANDUNG;PAKAIAN DAN ALAS KAKI;12;DESEMBER;2.07;PERSEN;2024;5
1213;32;JAWA BARAT;3204;KABUPATEN BANDUNG;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;12;DESEMBER;0.36;PERSEN;2024;5
1214;32;JAWA BARAT;3204;KABUPATEN BANDUNG;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;12;DESEMBER;1.89;PERSEN;2024;5
1215;32;JAWA BARAT;3204;KABUPATEN BANDUNG;KESEHATAN;12;DESEMBER;1.26;PERSEN;2024;5
1216;32;JAWA BARAT;3204;KABUPATEN BANDUNG;TRANSPORTASI;12;DESEMBER;-0.92;PERSEN;2024;5
1217;32;JAWA BARAT;3204;KABUPATEN BANDUNG;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;12;DESEMBER;-0.89;PERSEN;2024;5
1218;32;JAWA BARAT;3204;KABUPATEN BANDUNG;REKREASI, OLAHRAGA DAN BUDAYA;12;DESEMBER;1.41;PERSEN;2024;5
1219;32;JAWA BARAT;3204;KABUPATEN BANDUNG;PENDIDIKAN;12;DESEMBER;2.85;PERSEN;2024;5
1220;32;JAWA BARAT;3204;KABUPATEN BANDUNG;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;12;DESEMBER;2.91;PERSEN;2024;5
1221;32;JAWA BARAT;3204;KABUPATEN BANDUNG;PERAWATAN PRIBADI DA JASA LAINNYA;12;DESEMBER;5.37;PERSEN;2024;5
1222;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;MAKANAN, MINUMAN DAN TEMBAKAU;12;DESEMBER;1.67;PERSEN;2024;5
1223;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;PAKAIAN DAN ALAS KAKI;12;DESEMBER;3.47;PERSEN;2024;5
1224;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;12;DESEMBER;-0.02;PERSEN;2024;5
1225;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;12;DESEMBER;0.86;PERSEN;2024;5
1226;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;KESEHATAN;12;DESEMBER;3.25;PERSEN;2024;5
1227;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;TRANSPORTASI;12;DESEMBER;-0.69;PERSEN;2024;5
1228;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;12;DESEMBER;0.32;PERSEN;2024;5
1229;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;REKREASI, OLAHRAGA DAN BUDAYA;12;DESEMBER;1.4;PERSEN;2024;5
1230;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;PENDIDIKAN;12;DESEMBER;1.34;PERSEN;2024;5
1231;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;12;DESEMBER;1.36;PERSEN;2024;5
1232;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;PERAWATAN PRIBADI DA JASA LAINNYA;12;DESEMBER;8.69;PERSEN;2024;5
1233;32;JAWA BARAT;3213;KABUPATEN SUBANG;MAKANAN, MINUMAN DAN TEMBAKAU;12;DESEMBER;-0.11;PERSEN;2024;5
1234;32;JAWA BARAT;3213;KABUPATEN SUBANG;PAKAIAN DAN ALAS KAKI;12;DESEMBER;-1.48;PERSEN;2024;5
1235;32;JAWA BARAT;3213;KABUPATEN SUBANG;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;12;DESEMBER;2.08;PERSEN;2024;5
1236;32;JAWA BARAT;3213;KABUPATEN SUBANG;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;12;DESEMBER;1.9;PERSEN;2024;5
1237;32;JAWA BARAT;3213;KABUPATEN SUBANG;KESEHATAN;12;DESEMBER;1.95;PERSEN;2024;5
1238;32;JAWA BARAT;3213;KABUPATEN SUBANG;TRANSPORTASI;12;DESEMBER;0.41;PERSEN;2024;5
1239;32;JAWA BARAT;3213;KABUPATEN SUBANG;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;12;DESEMBER;-0.81;PERSEN;2024;5
1240;32;JAWA BARAT;3213;KABUPATEN SUBANG;REKREASI, OLAHRAGA DAN BUDAYA;12;DESEMBER;-0.84;PERSEN;2024;5
1241;32;JAWA BARAT;3213;KABUPATEN SUBANG;PENDIDIKAN;12;DESEMBER;0.06;PERSEN;2024;5
1242;32;JAWA BARAT;3213;KABUPATEN SUBANG;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;12;DESEMBER;2.4;PERSEN;2024;5
1243;32;JAWA BARAT;3213;KABUPATEN SUBANG;PERAWATAN PRIBADI DA JASA LAINNYA;12;DESEMBER;7.4;PERSEN;2024;5
1244;32;JAWA BARAT;3271;KOTA BOGOR;MAKANAN, MINUMAN DAN TEMBAKAU;12;DESEMBER;2.35;PERSEN;2024;0
1245;32;JAWA BARAT;3271;KOTA BOGOR;PAKAIAN DAN ALAS KAKI;12;DESEMBER;1.5;PERSEN;2024;0
1246;32;JAWA BARAT;3271;KOTA BOGOR;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;12;DESEMBER;0.36;PERSEN;2024;0
1247;32;JAWA BARAT;3271;KOTA BOGOR;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;12;DESEMBER;0.22;PERSEN;2024;0
1248;32;JAWA BARAT;3271;KOTA BOGOR;KESEHATAN;12;DESEMBER;2.74;PERSEN;2024;0
1249;32;JAWA BARAT;3271;KOTA BOGOR;TRANSPORTASI;12;DESEMBER;0.63;PERSEN;2024;0
1250;32;JAWA BARAT;3271;KOTA BOGOR;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;12;DESEMBER;0.38;PERSEN;2024;0
1251;32;JAWA BARAT;3271;KOTA BOGOR;REKREASI, OLAHRAGA DAN BUDAYA;12;DESEMBER;1.35;PERSEN;2024;0
1252;32;JAWA BARAT;3271;KOTA BOGOR;PENDIDIKAN;12;DESEMBER;4.59;PERSEN;2024;0
1253;32;JAWA BARAT;3271;KOTA BOGOR;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;12;DESEMBER;1.19;PERSEN;2024;0
1254;32;JAWA BARAT;3271;KOTA BOGOR;PERAWATAN PRIBADI DA JASA LAINNYA;12;DESEMBER;8.37;PERSEN;2024;0
1255;32;JAWA BARAT;3272;KOTA SUKABUMI;MAKANAN, MINUMAN DAN TEMBAKAU;12;DESEMBER;4.32;PERSEN;2024;0
1256;32;JAWA BARAT;3272;KOTA SUKABUMI;PAKAIAN DAN ALAS KAKI;12;DESEMBER;1.1;PERSEN;2024;0
1257;32;JAWA BARAT;3272;KOTA SUKABUMI;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;12;DESEMBER;0.35;PERSEN;2024;0
1258;32;JAWA BARAT;3272;KOTA SUKABUMI;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;12;DESEMBER;0.38;PERSEN;2024;0
1259;32;JAWA BARAT;3272;KOTA SUKABUMI;KESEHATAN;12;DESEMBER;5.9;PERSEN;2024;0
1260;32;JAWA BARAT;3272;KOTA SUKABUMI;TRANSPORTASI;12;DESEMBER;-0.26;PERSEN;2024;0
1261;32;JAWA BARAT;3272;KOTA SUKABUMI;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;12;DESEMBER;-0.95;PERSEN;2024;0
1262;32;JAWA BARAT;3272;KOTA SUKABUMI;REKREASI, OLAHRAGA DAN BUDAYA;12;DESEMBER;3.68;PERSEN;2024;0
1263;32;JAWA BARAT;3272;KOTA SUKABUMI;PENDIDIKAN;12;DESEMBER;4.41;PERSEN;2024;0
1264;32;JAWA BARAT;3272;KOTA SUKABUMI;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;12;DESEMBER;3.46;PERSEN;2024;0
1265;32;JAWA BARAT;3272;KOTA SUKABUMI;PERAWATAN PRIBADI DA JASA LAINNYA;12;DESEMBER;8.18;PERSEN;2024;0
1266;32;JAWA BARAT;3273;KOTA BANDUNG;MAKANAN, MINUMAN DAN TEMBAKAU;12;DESEMBER;2.5;PERSEN;2024;0
1267;32;JAWA BARAT;3273;KOTA BANDUNG;PAKAIAN DAN ALAS KAKI;12;DESEMBER;1.86;PERSEN;2024;0
1268;32;JAWA BARAT;3273;KOTA BANDUNG;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;12;DESEMBER;0.48;PERSEN;2024;0
1269;32;JAWA BARAT;3273;KOTA BANDUNG;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;12;DESEMBER;-0.2;PERSEN;2024;0
1270;32;JAWA BARAT;3273;KOTA BANDUNG;KESEHATAN;12;DESEMBER;4.3;PERSEN;2024;0
1271;32;JAWA BARAT;3273;KOTA BANDUNG;TRANSPORTASI;12;DESEMBER;-1.17;PERSEN;2024;0
1272;32;JAWA BARAT;3273;KOTA BANDUNG;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;12;DESEMBER;-0.07;PERSEN;2024;0
1273;32;JAWA BARAT;3273;KOTA BANDUNG;REKREASI, OLAHRAGA DAN BUDAYA;12;DESEMBER;0.67;PERSEN;2024;0
1274;32;JAWA BARAT;3273;KOTA BANDUNG;PENDIDIKAN;12;DESEMBER;0.93;PERSEN;2024;0
1275;32;JAWA BARAT;3273;KOTA BANDUNG;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;12;DESEMBER;2.3;PERSEN;2024;0
1276;32;JAWA BARAT;3273;KOTA BANDUNG;PERAWATAN PRIBADI DA JASA LAINNYA;12;DESEMBER;9.09;PERSEN;2024;0
1277;32;JAWA BARAT;3274;KOTA CIREBON;MAKANAN, MINUMAN DAN TEMBAKAU;12;DESEMBER;1.04;PERSEN;2024;0
1278;32;JAWA BARAT;3274;KOTA CIREBON;PAKAIAN DAN ALAS KAKI;12;DESEMBER;2.74;PERSEN;2024;0
1279;32;JAWA BARAT;3274;KOTA CIREBON;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;12;DESEMBER;0.44;PERSEN;2024;0
1280;32;JAWA BARAT;3274;KOTA CIREBON;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;12;DESEMBER;1.53;PERSEN;2024;0
1281;32;JAWA BARAT;3274;KOTA CIREBON;KESEHATAN;12;DESEMBER;0.28;PERSEN;2024;0
1282;32;JAWA BARAT;3274;KOTA CIREBON;TRANSPORTASI;12;DESEMBER;0.17;PERSEN;2024;0
1283;32;JAWA BARAT;3274;KOTA CIREBON;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;12;DESEMBER;-0.04;PERSEN;2024;0
1284;32;JAWA BARAT;3274;KOTA CIREBON;REKREASI, OLAHRAGA DAN BUDAYA;12;DESEMBER;1.0;PERSEN;2024;0
1285;32;JAWA BARAT;3274;KOTA CIREBON;PENDIDIKAN;12;DESEMBER;1.71;PERSEN;2024;0
